Open,High,Low,Close,Adj Close,Volume,Year,Month,Day,DayOfWeek,3_day_avg,7_day_avg,volatility,price_change,RSI,MACD,OBV
6.595333,6.834667,6.571333,6.67,6.67,138429000,2013,6,10,0,6.654222333333333,6.476190571428572,0.2633339999999995,-0.13266699999999965,59.09009007550977,0.6182740628507926,1491286500.0
6.545333,6.578667,6.27,6.298,6.298,110910000,2013,6,11,1,6.590222333333333,6.444857285714286,0.3086670000000007,-0.3719999999999999,55.84636677036312,0.562055321952414,1380376500.0
6.453333,6.698667,6.383333,6.515333,6.515333,137890500,2013,6,12,2,6.494444333333334,6.493809571428571,0.315334,0.217333,58.49392238915607,0.528941216439982,1518267000.0
6.6,6.618667,6.341333,6.545333,6.545333,89424000,2013,6,13,3,6.4528886666666665,6.525619,0.27733400000000064,0.03000000000000025,54.80514417165012,0.4993624589423211,1607691000.0
6.666667,6.834667,6.622,6.686667,6.686667,98470500,2013,6,14,4,6.582444333333334,6.572571428571428,0.21266699999999972,0.14133399999999963,52.95521669735223,0.48177198558726175,1706161500.0
6.906667,6.983333,6.746667,6.813333,6.813333,105993000,2013,6,17,0,6.681777666666666,6.618761857142857,0.2366659999999996,0.12666600000000017,40.57500798168144,0.47260440691207606,1812154500.0
6.783333,6.932,6.613333,6.892667,6.892667,131929500,2013,6,18,1,6.797555666666668,6.631619000000001,0.3186670000000005,0.07933400000000024,48.39462796756709,0.4663646639966217,1944084000.0
6.804,7.111333,6.800667,6.978667,6.978667,128683500,2013,6,19,2,6.894889,6.675714285714286,0.31066600000000033,0.08599999999999941,49.659004885323334,0.4630216783620451,2072767500.0
6.976667,7.142,6.63,6.71,6.71,151597500,2013,6,20,3,6.860444666666667,6.734571428571428,0.5120000000000005,-0.26866699999999977,53.966517435284466,0.43369380439350635,1921170000.0
6.913333,6.913333,6.5,6.636667,6.636667,175779000,2013,6,21,4,6.775111333333332,6.751904857142857,0.41333299999999973,-0.07333299999999987,60.75401398207233,0.399923819895152,1745391000.0
6.433333,6.858,6.353333,6.766,6.766,106797000,2013,6,24,0,6.704222333333334,6.783428714285714,0.5046669999999995,0.12933299999999992,60.374405557815045,0.3792254808164417,1852188000.0
6.873333,6.946667,6.703333,6.826667,6.826667,87730500,2013,6,25,1,6.743111333333332,6.803428714285714,0.24333399999999994,0.06066699999999958,60.83873226700637,0.3635267082525919,1939918500.0
6.92,7.058,6.844,7.048,7.048,99039000,2013,6,26,2,6.880222333333333,6.836952571428571,0.21399999999999952,0.22133300000000045,62.39265253400873,0.3647405393407137,2038957500.0
7.116667,7.35,7.075333,7.283333,7.283333,131173500,2013,6,27,3,7.052666666666667,6.892761999999999,0.274667,0.2353329999999998,61.054875804967814,0.3803079621095762,2170131000.0
7.238,7.296,7.114,7.157333,7.157333,86229000,2013,6,28,4,7.1628886666666665,6.918285714285715,0.18200000000000038,-0.12599999999999945,61.242688594692204,0.37811938493863195,2083902000.0
7.290667,7.851333,7.276667,7.812,7.812,163554000,2013,7,1,0,7.4175553333333335,7.075714285714286,0.5746660000000006,0.6546669999999999,80.89795918367349,0.42431978305326457,2247456000.0
7.883333,8.126,7.7,7.854667,7.854667,180961500,2013,7,2,1,7.6080000000000005,7.249714285714285,0.42599999999999927,0.04266699999999979,79.43159114222354,0.45908475840742646,2428417500.0
7.866667,7.95,7.618,7.682667,7.682667,72100500,2013,7,3,2,7.783111333333333,7.380666714285715,0.33199999999999985,-0.1719999999999997,73.52455225467398,0.4673697418512006,2356317000.0
7.888,8.018667,7.713333,8.006,8.006,102280500,2013,7,5,4,7.847778000000001,7.549142857142857,0.3053340000000002,0.32333299999999987,75.37829897131306,0.49432762071055425,2458597500.0
8.091333,8.145333,7.921333,8.107333,8.107333,117213000,2013,7,8,0,7.9319999999999995,7.700476142857143,0.2240000000000011,0.10133300000000034,75.13597513597516,0.517898646931295,2575810500.0
8.309333,8.354667,8.127333,8.23,8.23,129049500,2013,7,9,1,8.114444333333333,7.835714285714286,0.22733399999999904,0.12266699999999986,75.54762806261184,0.5402493979939118,2704860000.0
8.212667,8.216667,8.052667,8.151333,8.151333,84001500,2013,7,10,2,8.162888666666666,7.977714285714286,0.1639999999999997,-0.07866700000000115,72.46486590038313,0.5453285516983115,2620858500.0
8.325333,8.406,8.156667,8.374,8.374,112254000,2013,7,11,3,8.251777666666667,8.058000000000002,0.24933300000000003,0.22266700000000128,82.44929797191887,0.5608559849231449,2733112500.0
8.366667,8.662667,8.300667,8.66,8.66,170160000,2013,7,12,4,8.395111,8.173047571428572,0.3620000000000001,0.2859999999999996,86.43456345323366,0.5894446464534484,2903272500.0
8.868667,8.884,8.454667,8.484,8.484,148836000,2013,7,15,0,8.505999999999998,8.287523714285715,0.42933299999999974,-0.17600000000000016,80.42502233175388,0.5910859664962409,2754436500.0
8.418667,8.421333,7.153333,7.27,7.27,485578500,2013,7,16,1,8.138,8.182380857142856,1.2680000000000007,-1.2140000000000004,55.574178074251634,0.4887925737491825,2268858000.0
7.101333,8.108,6.966667,8.016667,8.016667,390435000,2013,7,17,2,7.923555666666665,8.16942857142857,1.1413330000000004,0.7466670000000004,60.758182861354314,0.4626410714687337,2659293000.0
8.064667,8.182,7.745333,7.935333,7.935333,170971500,2013,7,18,3,7.740666666666666,8.127333285714286,0.4366670000000008,-0.08133400000000002,57.49769664319382,0.4303915574715864,2488321500.0
7.9,8.036667,7.767333,7.978667,7.978667,88354500,2013,7,19,4,7.976889,8.102666714285714,0.26933399999999974,0.04333399999999976,59.62801054828974,0.40367694043710856,2576676000.0
7.992667,8.445333,7.992,8.162,8.162,146967000,2013,7,22,0,8.025333333333334,8.072381000000002,0.45333299999999976,0.18333300000000108,54.61254369396749,0.392771232613093,2723643000.0
8.266667,8.370667,8.121333,8.182667,8.182667,116046000,2013,7,23,1,8.107778,8.004190571428571,0.24933399999999928,0.020666999999999547,54.347823781641694,0.3813994987610787,2839689000.0
8.298,8.3,7.970667,8.113333,8.113333,103035000,2013,7,24,2,8.152666666666667,7.951238142857143,0.329333000000001,-0.06933399999999956,55.86844595316428,0.3626126702586614,2736654000.0
8.026667,8.316667,8.012667,8.271333,8.271333,79264500,2013,7,25,3,8.189110999999999,8.094285714285714,0.30400000000000027,0.15799999999999947,53.78614116483348,0.35636529556008867,2815918500.0
8.542667,8.712,8.440667,8.626,8.626,144496500,2013,7,26,4,8.336888666666665,8.181333285714285,0.27133300000000027,0.3546669999999992,56.90205589756786,0.3757020100206354,2960415000.0
8.621333,9.024667,8.55,8.974667,8.974667,145183500,2013,7,29,0,8.623999999999999,8.329809571428573,0.47466700000000017,0.3486670000000007,59.34727591464141,0.414384244882652,3105598500.0
8.986667,9.166,8.545333,8.782667,8.782667,196905000,2013,7,30,1,8.794444666666665,8.444666714285715,0.620667000000001,-0.19200000000000017,57.70545345365872,0.42465227225451585,2908693500.0
8.838,8.998,8.763333,8.952,8.952,95275500,2013,7,31,2,8.903111333333333,8.557523857142856,0.23466699999999996,0.16933299999999996,57.14756329921629,0.44136572649452877,3003969000.0
9.0,9.101333,8.842,9.036667,9.036667,79854000,2013,8,1,3,8.923777999999999,8.679523857142858,0.2593329999999998,0.0846669999999996,54.901961294668425,0.4561845669789317,3083823000.0
8.972667,9.216667,8.907333,9.2,9.2,94048500,2013,8,2,4,9.062889,8.834762,0.3093339999999998,0.16333299999999973,59.348879283510236,0.47562549821908817,3177871500.0
9.334,9.659333,9.31,9.645333,9.645333,153010500,2013,8,5,0,9.293999999999999,9.031047714285714,0.34933299999999967,0.44533300000000153,88.80414706719348,0.5209619030571702,3330882000.0
9.65,9.715333,9.406667,9.476667,9.476667,138817500,2013,8,6,1,9.440666666666665,9.152571571428572,0.3086659999999988,-0.16866599999999998,79.40385101833996,0.5370901529666963,3192064500.0
9.459333,9.463333,8.824,8.948667,8.948667,273183000,2013,8,7,2,9.356889,9.148857285714286,0.6393330000000006,-0.5280000000000005,67.29632059710502,0.5014859025771035,2918881500.0
10.29,10.592,10.030667,10.232,10.232,408702000,2013,8,8,3,9.552444666666666,9.355904857142857,0.5613330000000012,1.283332999999999,77.02270363149213,0.570250037997484,3327583500.0
10.16,10.396667,10.083333,10.2,10.2,133915500,2013,8,9,4,9.793555666666665,9.53419057142857,0.3133340000000011,-0.03200000000000003,75.36087605774016,0.6150737903867007,3193668000.0
9.962,10.033333,9.47,9.825333,9.825333,223683000,2013,8,12,0,10.085777666666665,9.646857142857144,0.5633330000000001,-0.37466699999999875,68.7862076852699,0.6132947611715647,2969985000.0
9.966667,9.989333,9.63,9.695333,9.695333,131233500,2013,8,13,1,9.906888666666665,9.717619,0.35933299999999946,-0.13000000000000078,67.84479137385942,0.5945414504056146,2838751500.0
9.514667,9.656,9.203333,9.290667,9.290667,175407000,2013,8,14,2,9.603777666666666,9.66695242857143,0.45266699999999993,-0.40466600000000064,60.89187516508765,0.5407922359832256,2663344500.0
9.095333,9.573333,9.0,9.311333,9.311333,152688000,2013,8,15,3,9.432444333333331,9.643333285714286,0.5733329999999999,0.020666000000000295,57.88585495558335,0.4941667234188678,2816032500.0
9.442,9.594,9.398,9.466667,9.466667,106621500,2013,8,16,4,9.356222333333333,9.717333285714286,0.19599999999999973,0.15533399999999986,55.924858345307484,0.46439655006025227,2922654000.0
9.562,9.825333,9.522,9.66,9.66,120565500,2013,8,19,0,9.479333333333333,9.635619,0.3033330000000003,0.19333300000000087,60.56179967356321,0.45120264728572046,3043219500.0
9.91,9.985333,9.8,9.972,9.972,96273000,2013,8,20,1,9.699555666666667,9.60304757142857,0.18533299999999997,0.3119999999999994,61.87151390666382,0.4606125223508517,3139492500.0
10.0,10.020667,9.75,9.857333,9.857333,93994500,2013,8,21,2,9.829777666666665,9.607619,0.27066699999999955,-0.11466699999999896,59.48527946614863,0.45358856096483535,3045498000.0
9.948,10.498667,9.876,10.473333,10.473333,158886000,2013,8,22,3,10.100888666666668,9.718761857142855,0.6226669999999999,0.6159999999999997,63.323103837578074,0.4920559580445669,3204384000.0
10.466667,10.82,10.333333,10.789333,10.789333,193978500,2013,8,23,4,10.373333,9.932857,0.4866670000000006,0.31599999999999895,62.302842644921874,0.5417947340125089,3398362500.0
11.01,11.533333,10.683333,10.948,10.948,362566500,2013,8,26,0,10.736888666666665,10.16666657142857,0.8500000000000014,0.15866700000000122,65.85716093240129,0.5872467581012106,3760929000.0
10.82,11.253333,10.73,11.134,11.134,263503500,2013,8,27,1,10.957111,10.404857000000002,0.5233329999999992,0.18599999999999994,75.42661925431425,0.6310026543746812,4024432500.0
11.270667,11.433333,10.883333,11.096667,11.096667,221101500,2013,8,28,2,11.059555666666666,10.610095142857144,0.5499999999999989,-0.03733300000000028,64.16867644403284,0.6551152949949266,3803331000.0
10.948,11.183333,10.834,11.070667,11.070667,141540000,2013,8,29,3,11.100444666666666,10.767047571428572,0.34933299999999967,-0.0259999999999998,64.29510335979678,0.6644671895550065,3661791000.0
11.091333,11.280667,10.930667,11.266667,11.266667,165426000,2013,8,30,4,11.144666999999998,10.968380999999999,0.34999999999999964,0.19599999999999973,75.13955235803542,0.6798572244433299,3827217000.0
11.56,11.58,11.093333,11.262667,11.262667,180916500,2013,9,3,1,11.200000333333334,11.081142999999999,0.4866670000000006,-0.0039999999999995595,78.59403517247272,0.6838481950886734,3646300500.0
11.318,11.441333,11.037333,11.374667,11.374667,172135500,2013,9,4,2,11.301333666666666,11.164762142857143,0.4039999999999999,0.1120000000000001,92.56535947712423,0.6881163550519638,3818436000.0
11.34,11.433333,11.216667,11.328667,11.328667,100279500,2013,9,5,3,11.322000333333333,11.21914314285714,0.21666600000000003,-0.04600000000000115,90.78167364375373,0.6799490575297327,3718156500.0
11.238,11.313333,11.01,11.131333,11.131333,129295500,2013,9,6,4,11.278222333333332,11.218762142857145,0.3033330000000003,-0.19733399999999968,83.0903569863883,0.650059726906564,3588861000.0
10.874667,10.966667,10.567333,10.713333,10.713333,215167500,2013,9,9,0,11.057777666666667,11.164000142857143,0.39933399999999963,-0.41799999999999926,69.22139809438028,0.5858893427783656,3373693500.0
10.763333,11.166667,10.708667,11.091333,11.091333,134517000,2013,9,10,1,10.978666333333331,11.16695242857143,0.4580000000000002,0.3780000000000001,69.9453421434989,0.5590904453243244,3508210500.0
11.094,11.193333,10.808667,10.901333,10.901333,87487500,2013,9,11,2,10.901999666666667,11.114761857142856,0.38466600000000106,-0.19000000000000128,68.11660848759634,0.5165660619022194,3420723000.0
10.933333,11.117333,10.700667,10.995333,10.995333,92400000,2013,9,12,3,10.995999666666668,11.076571285714286,0.4166660000000011,0.0940000000000012,61.06244389306473,0.48486102005410814,3513123000.0
10.851333,11.091333,10.810667,11.036,11.036,81018000,2013,9,13,4,10.977555333333333,11.028190285714286,0.2806660000000001,0.04066699999999912,55.918111363670164,0.4577394970100972,3594141000.0
11.2,11.39,11.056667,11.105333,11.105333,113623500,2013,9,16,0,11.045555333333333,10.996285428571428,0.33333300000000143,0.06933300000000031,53.94384125270031,0.4368048735766408,3707764500.0
11.005333,11.228,10.890667,11.082,11.082,82453500,2013,9,17,1,11.074444333333332,10.989237857142856,0.3373329999999992,-0.02333299999999916,48.580786026200876,0.41356394782590833,3625311000.0
11.138,11.163333,10.946667,11.081333,11.081333,81595500,2013,9,18,2,11.089555333333331,11.041809285714285,0.21666600000000003,-0.0006669999999999732,49.57294854327943,0.39058905787504017,3543715500.0
11.386667,12.031333,11.272,11.861333,11.861333,233919000,2013,9,19,3,11.341555333333332,11.151809285714284,0.7593329999999998,0.7799999999999994,65.50730504516082,0.43035985283803413,3777634500.0
11.926667,12.388667,11.904,12.226,12.226,201025500,2013,9,20,4,11.722888666666668,11.341047428571429,0.48466699999999996,0.36466700000000074,67.64776760567786,0.485705166808037,3978660000.0
12.298667,12.365333,11.807333,12.074,12.074,122601000,2013,9,23,0,12.053777666666667,11.495142714285716,0.5579999999999998,-0.15200000000000102,64.15444377025686,0.5114064222909995,3856059000.0
11.942667,12.330667,11.843333,12.155333,12.155333,94101000,2013,9,24,1,12.151777666666666,11.65504742857143,0.4873340000000006,0.08133300000000077,63.766737886964975,0.5322028427145042,3950160000.0
12.237333,12.42,12.033333,12.349333,12.349333,123790500,2013,9,25,2,12.192888666666667,11.832761714285713,0.3866669999999992,0.19399999999999906,67.10613025561335,0.55790712831452,4073950500.0
12.446667,12.645333,12.374,12.576,12.576,99216000,2013,9,26,3,12.360222,12.046190285714287,0.27133300000000027,0.22666700000000084,73.97654636240911,0.5897695956271889,4173166500.0
12.501333,12.752,12.428667,12.726667,12.726667,88746000,2013,9,27,4,12.550666666666666,12.281238000000002,0.32333299999999987,0.15066700000000033,86.66828881294586,0.620031066078683,4261912500.0
12.6,12.966667,12.533333,12.891333,12.891333,133870500,2013,9,30,0,12.731333333333334,12.428380857142857,0.43333399999999855,0.16466599999999865,85.54502369668242,0.6498100635426329,4395783000.0
12.930667,12.948667,12.558,12.866667,12.866667,116338500,2013,10,1,1,12.828222333333335,12.519904714285715,0.39066700000000054,-0.024665999999999855,91.52115254116973,0.6637682859027905,4279444500.0
12.572667,12.788667,11.693333,12.063333,12.063333,311631000,2013,10,2,2,12.607110999999998,12.518380857142859,1.0953339999999994,-0.8033339999999995,67.36020806241872,0.6030562802202617,3967813500.0
11.67,11.979333,11.2,11.554,11.554,357247500,2013,10,3,3,12.161333333333332,12.432476142857142,0.7793330000000012,-0.5093329999999998,57.306753302003635,0.507986905053377,3610566000.0
11.76,12.078667,11.51,12.065333,12.065333,216210000,2013,10,4,4,11.894222,12.391904714285713,0.5686669999999996,0.5113330000000005,62.040135792664856,0.4685034241670323,3826776000.0
12.164,12.448667,12.017333,12.204667,12.204667,172284000,2013,10,7,0,11.941333333333333,12.338857142857142,0.43133399999999966,0.13933399999999985,63.68216089680201,0.44334496564733783,3999060000.0
12.293333,12.395333,11.547333,11.648667,11.648667,206358000,2013,10,8,1,11.972889,12.184857142857142,0.8480000000000008,-0.5560000000000009,56.08988836410476,0.3742282820134193,3792702000.0
11.648667,11.666,10.766667,11.252,11.252,229747500,2013,10,9,2,11.701778,11.950666714285715,0.8993330000000004,-0.396666999999999,42.87274306981106,0.2841693728186012,3562954500.0
11.539333,11.716667,11.312667,11.528667,11.528667,133258500,2013,10,10,3,11.476444666666666,11.759523857142856,0.4039999999999999,0.2766669999999998,41.67197916624369,0.2324423029614806,3696213000.0
11.516667,11.952667,11.413333,11.913333,11.913333,124666500,2013,10,11,4,11.564666666666668,11.738095285714286,0.5393340000000002,0.3846659999999993,48.182225688808686,0.2199520880824064,3820879500.0
11.666667,12.166667,11.61,11.981333,11.981333,116544000,2013,10,14,0,11.807777666666667,11.799142857142856,0.5566670000000009,0.06799999999999962,48.025419881979104,0.21308423211638328,3937423500.0
12.352,12.586,12.212,12.262667,12.262667,164677500,2013,10,15,1,12.052444333333334,11.82733342857143,0.37400000000000055,0.2813340000000011,49.035615870086666,0.22771772123569356,4102101000.0
12.326667,12.486667,12.139333,12.237333,12.237333,123081000,2013,10,16,2,12.160444333333333,11.831999999999999,0.34733400000000003,-0.025334000000000856,46.05467240105488,0.23456668597320807,3979020000.0
12.236,12.32,12.066,12.186667,12.186667,100575000,2013,10,17,3,12.228889,11.908857142857142,0.25399999999999956,-0.050665999999999656,43.5591603053435,0.23321782716672246,3878445000.0
12.276667,12.397333,12.168,12.226667,12.226667,88962000,2013,10,18,4,12.216889,12.048095285714286,0.22933300000000045,0.040000000000000924,41.82921786113461,0.23269415913125258,3967407000.0
12.218667,12.226,11.4,11.506667,11.506667,172981500,2013,10,21,0,11.973333666666667,12.04495242857143,0.8260000000000005,-0.7200000000000006,35.722288431610195,0.1721961951817388,3794425500.0
11.366667,11.852,11.074,11.436,11.436,170800500,2013,10,22,1,11.723111333333334,11.976761999999999,0.7780000000000005,-0.07066700000000026,42.21671409014539,0.11719790211380854,3623625000.0
11.260667,11.454,10.676667,10.966667,10.966667,199806000,2013,10,23,2,11.303111333333334,11.831809714285715,0.7773330000000005,-0.46933300000000067,42.639939187985156,0.03533281321883308,3423819000.0
11.0,11.633333,10.855333,11.543333,11.543333,162385500,2013,10,24,3,11.315333333333333,11.729047714285713,0.7780000000000005,0.5766660000000012,43.564031963828384,0.016792691569278873,3586204500.0
11.614,11.633333,11.12,11.310667,11.310667,113932500,2013,10,25,4,11.273555666666667,11.596666857142859,0.5133330000000011,-0.23266600000000004,39.225452229704686,-0.016484665182584735,3472272000.0
11.345333,11.366667,10.813333,10.857333,10.857333,117625500,2013,10,28,0,11.237110999999999,11.406762,0.5533339999999995,-0.4533339999999999,40.220785961443426,-0.07853220491487001,3354646500.0
10.850667,11.03,10.2,10.964667,10.964667,211675500,2013,10,29,1,11.044222333333332,11.226476285714286,0.8300000000000001,0.10733399999999982,46.17569244226332,-0.11768773940694643,3566322000.0
10.975333,11.178667,10.544667,10.614667,10.614667,126027000,2013,10,30,2,10.812222333333333,11.099047714285716,0.6340000000000003,-0.34999999999999964,38.06788511749349,-0.17494420957131673,3440295000.0
10.378,10.829333,10.22,10.662667,10.662667,140007000,2013,10,31,3,10.747333666666668,10.98857157142857,0.6093329999999995,0.04800000000000004,32.09924959937989,-0.21398054135740097,3580302000.0
10.866667,11.06,10.694,10.811333,10.811333,107709000,2013,11,1,4,10.696222333333333,10.966381,0.36599999999999966,0.14866599999999863,33.631785114717424,-0.23026664128829566,3688011000.0
11.0,11.692667,10.948,11.68,11.68,196806000,2013,11,4,0,11.051333333333332,10.985904857142858,0.7446669999999997,0.8686670000000003,42.999034203703474,-0.1711069117038022,3884817000.0
12.0,12.095333,11.424,11.787333,11.787333,337006500,2013,11,5,1,11.426222000000001,11.054,0.6713330000000006,0.10733300000000057,44.69756314141812,-0.11424458326348663,4221823500.0
10.320667,10.715333,9.756667,10.077333,10.077333,466075500,2013,11,6,2,11.181555333333334,10.942571428571428,0.9586659999999991,-1.7100000000000009,32.132361885290486,-0.204802649775905,3755748000.0
9.612667,9.71,9.174667,9.318,9.318,334270500,2013,11,7,3,10.394222,10.707333285714284,0.5353330000000014,-0.7593329999999998,28.037847785842306,-0.3339923412055672,3421477500.0
9.098667,9.373333,8.821333,9.196667,9.196667,337168500,2013,11,8,4,9.530666666666667,10.504761857142856,0.5520000000000014,-0.12133299999999991,30.8245668676407,-0.4410821411438448,3084309000.0
9.4,9.694667,9.14,9.646667,9.646667,209964000,2013,11,11,0,9.387111333333332,10.359619,0.5546670000000002,0.45000000000000107,36.026654525888844,-0.48406039304826365,3294273000.0
9.646,9.646667,9.078667,9.186667,9.186667,224778000,2013,11,12,1,9.343333666666666,10.127523857142856,0.5680000000000014,-0.46000000000000085,36.079246314754194,-0.5489116115711177,3069495000.0
9.389333,9.491333,9.089333,9.246667,9.246667,189874500,2013,11,13,2,9.360000333333334,9.779904857142856,0.40199999999999925,0.0600000000000005,30.459447584735976,-0.5886792430454797,3259369500.0
9.261333,9.36,8.940667,9.173333,9.173333,183055500,2013,11,14,3,9.202222333333333,9.406476285714286,0.41933299999999996,-0.0733340000000009,31.308298588118166,-0.6189776296074943,3076314000.0
9.123333,9.196667,8.956667,9.03,9.03,148503000,2013,11,15,4,9.149999999999999,9.256857285714286,0.2400000000000002,-0.14333300000000015,33.1031952350632,-0.6470957771463102,2927811000.0
9.018,9.03,7.974,8.105333,8.105333,347073000,2013,11,18,0,8.769555333333331,9.083619142857142,1.0559999999999992,-0.9246669999999995,27.032229520427286,-0.7355139636551105,2580738000.0
7.962,8.6,7.948,8.406,8.406,297243000,2013,11,19,1,8.513777666666664,8.970666714285715,0.6519999999999992,0.3006670000000007,32.11702105781179,-0.7724207141830313,2877981000.0
8.405333,8.496667,7.937333,8.074,8.074,207744000,2013,11,20,2,8.195110999999999,8.746,0.5593340000000007,-0.33200000000000074,29.961808750222364,-0.8190180746914226,2670237000.0
8.192667,8.319333,8.016667,8.14,8.14,178557000,2013,11,21,3,8.206666666666665,8.596476142857144,0.3026660000000003,0.06600000000000072,29.053845841409025,-0.8409274816459593,2848794000.0
8.105333,8.183333,7.862,8.092,8.092,166450500,2013,11,22,4,8.101999999999999,8.431523714285714,0.3213329999999992,-0.04800000000000004,17.710583153347777,-0.8523388120901565,2682343500.0
8.3,8.389333,8.02,8.056,8.056,154009500,2013,11,25,0,8.096,8.271904714285714,0.369333000000001,-0.036000000000001364,15.983960375351899,-0.8544378452063786,2528334000.0
7.958667,8.181333,7.74,8.033333,8.033333,208282500,2013,11,26,1,8.060444333333331,8.129523714285714,0.4413330000000002,-0.02266699999999844,23.08638112949774,-0.8481533971326893,2320051500.0
8.087333,8.463333,7.968,8.462667,8.462667,185514000,2013,11,27,2,8.184,8.18057142857143,0.49533300000000047,0.429333999999999,37.665844229069315,-0.7993152523782889,2505565500.0
8.651333,8.706,8.465333,8.485333,8.485333,145743000,2013,11,29,4,8.327111,8.191904714285714,0.2406670000000002,0.022666000000000963,39.44190997747481,-0.750134628968107,2651308500.0
8.423333,8.57,8.262,8.278,8.278,116268000,2013,12,2,0,8.408666666666667,8.221047571428572,0.30799999999999983,-0.2073330000000002,28.10834033642346,-0.7195936433451102,2535040500.0
8.845333,9.662667,8.772667,9.646667,9.646667,385236000,2013,12,3,1,8.803333333333333,8.436285714285715,0.8900000000000006,1.3686670000000003,55.700592960808684,-0.578283610240538,2920276500.0
9.621333,9.628667,9.142,9.263333,9.263333,197215500,2013,12,4,2,9.062666666666667,8.603619,0.4866670000000006,-0.3833340000000014,50.191211477186094,-0.4915598451558658,2723061000.0
9.343333,9.556667,9.3,9.365333,9.365333,139326000,2013,12,5,3,9.425111,8.790666571428572,0.2566669999999984,0.10200000000000031,52.1884491828422,-0.4098753016262151,2862387000.0
9.434,9.499333,9.086667,9.157333,9.157333,118644000,2013,12,6,4,9.261999666666666,8.951238,0.41266599999999976,-0.20800000000000018,51.43027878153408,-0.3577990888707756,2743743000.0
9.133333,9.446667,8.947333,9.44,9.44,135922500,2013,12,9,0,9.320888666666667,9.090857,0.4993339999999993,0.282667,67.51837262934342,-0.290372220314568,2879665500.0
9.336667,9.724667,9.324,9.479333,9.479333,161223000,2013,12,10,1,9.358888666666667,9.232857,0.40066700000000033,0.03933300000000095,65.12588356091217,-0.23109814129970907,3040888500.0
9.458667,9.536667,9.299333,9.31,9.31,107067000,2013,12,11,2,9.409777666666665,9.380285571428571,0.23733399999999882,-0.16933299999999996,68.25521499503445,-0.1955327843359349,2933821500.0
9.313333,9.882667,9.235333,9.831333,9.831333,161517000,2013,12,12,3,9.540222,9.406666428571429,0.647333999999999,0.5213330000000003,72.01874049481508,-0.12385207692174127,3095338500.0
9.87,10.12,9.821333,9.843333,9.843333,158878500,2013,12,13,4,9.661555333333332,9.489523571428572,0.298667,0.011999999999998678,73.01558848645621,-0.06532329388302216,3254217000.0
9.898667,10.028667,9.74,9.862667,9.862667,100129500,2013,12,16,0,9.845777666666665,9.560571285714287,0.28866700000000023,0.01933400000000063,73.8472349928102,-0.017180671344050324,3354346500.0
9.838667,10.308667,9.754667,10.164,10.164,157425000,2013,12,17,1,9.956666666666665,9.704380857142857,0.5540000000000003,0.30133299999999963,76.19672326256365,0.044771658808640424,3511771500.0
10.149333,10.326667,9.73,9.865333,9.865333,173728500,2013,12,18,2,9.963999999999999,9.765142714285714,0.5966670000000001,-0.298667,67.81841971544713,0.06897430312987929,3338043000.0
9.793333,9.8,9.273333,9.381333,9.381333,191100000,2013,12,19,3,9.803555333333334,9.751142714285715,0.5266670000000016,-0.484,60.18799117829119,0.04854077029746051,3146943000.0
9.438667,9.623333,9.438667,9.549333,9.549333,111189000,2013,12,20,4,9.598666333333332,9.785333142857143,0.184666,0.16800000000000104,64.5861944501619,0.045380130382632444,3258132000.0
9.656667,9.749333,9.506667,9.57,9.57,80782500,2013,12,23,0,9.500221999999999,9.747999857142856,0.24266599999999983,0.020666999999999547,48.726462217122176,0.04403534263873432,3338914500.0
10.0,10.331333,9.988,10.094,10.094,149122500,2013,12,24,1,9.737777666666666,9.783809428571429,0.3433330000000012,0.5239999999999991,63.18239915548042,0.08428047654150816,3488037000.0
10.336,10.533333,10.286,10.366667,10.366667,106942500,2013,12,26,3,10.010222333333333,9.85580942857143,0.24733300000000114,0.2726670000000002,65.07427437288752,0.13660231676115586,3594979500.0
10.353333,10.366667,10.053333,10.074667,10.074667,81903000,2013,12,27,4,10.178444666666666,9.84304757142857,0.31333399999999934,-0.2919999999999998,63.46907528013406,0.15274504266815825,3513076500.0
10.074667,10.320667,10.05,10.162667,10.162667,67012500,2013,12,30,0,10.201333666666665,9.885523857142857,0.27066699999999955,0.08800000000000097,61.25415684653689,0.170671736268595,3580089000.0
10.154667,10.213333,9.910667,10.028667,10.028667,63936000,2013,12,31,1,10.088667,9.978000142857143,0.3026660000000003,-0.13400000000000034,58.30981074832376,0.17208243084137465,3516153000.0
9.986667,10.165333,9.77,10.006667,10.006667,92826000,2014,1,2,3,10.066000333333333,10.043333571428573,0.3953330000000008,-0.02200000000000024,61.030189667451005,0.16947163677912158,3423327000.0
10.0,10.146,9.906667,9.970667,9.970667,70425000,2014,1,3,4,10.002000333333333,10.100571714285715,0.23933300000000024,-0.03599999999999959,52.60664624263095,0.16262304727987242,3352902000.0
10.0,10.026667,9.682667,9.8,9.8,80416500,2014,1,6,0,9.925778,10.058571714285716,0.3439999999999994,-0.1706669999999999,49.23476028092757,0.14178962761772773,3272485500.0
9.841333,10.026667,9.683333,9.957333,9.957333,75511500,2014,1,7,1,9.909333333333334,10.000095428571429,0.34333400000000047,0.1573329999999995,51.594061159842575,0.13640209224006128,3347997000.0
9.923333,10.246667,9.917333,10.085333,10.085333,92448000,2014,1,8,2,9.947555333333334,10.001619142857143,0.3293340000000011,0.1280000000000001,48.59322296379723,0.14083747515226008,3440445000.0
